locationID,teeth_lost,arthritis,binge_drinking,cancer,copd,heart_disease,asthma,smoking,depression,diabetes,high_blood_pressure,high_cholesterol,physical_inactivity,obesity,short_sleep_duration,stroke
20167,12.7,25,19.2,7.5,6.7,6.1,10.8,17,21,10.1,32.3,30.5,23.7,37,34.1,3
20169,12.2,25.1,20,7.1,6.8,6.2,10.6,17.2,21.3,10.9,34.5,32.8,24,37.9,33.7,3.1
20171,17.9,25,18.9,7,7.7,6.5,11,20.1,20.7,11.2,32.5,32.4,27.8,41.2,35.6,3.3
20173,7.9,23.6,17.2,6.9,5.9,5.7,10.4,17.3,19.9,10.8,33,32.8,23.8,33.5,37.2,2.9
20175,15,24.3,17.3,5.8,6.5,6.5,10.2,16.7,18.5,14.3,33.1,32.2,34.5,45.5,39.7,3.4
20177,10.8,24.1,17.9,7.4,6.3,5.5,11.7,16.4,22.3,11.1,32.8,34.4,23.1,40,36.6,2.8
20179,13.6,23.6,19.8,7.5,5.7,5.4,10.2,14.1,19.8,9.2,30.5,32.4,20.5,37.8,32.7,2.6
20181,8.4,24.7,18.2,7.1,7.9,6.7,11.1,18.6,20.9,11.3,30.7,32.1,27.6,40.5,35.1,3.4
20183,13.2,24.2,19.5,7.5,6.3,6,10.6,15.8,20.4,9.5,31.3,31.7,23.5,41,35.8,2.9
20185,15.5,25.4,18.4,7.3,7,6.1,10.9,18.1,20.8,10.4,32.3,32.4,26.4,38.6,36.3,3
20187,14.7,24.6,17.3,6.5,6.8,6.4,10.7,17.4,19.5,12.5,33.7,32.5,31.2,43.2,36.7,3.3
20189,19,24.1,18.2,6.6,6.9,6.4,10.6,17.7,19.5,12.4,31.7,31.6,31.4,40.3,37.9,3.2
20191,15.7,25.6,17.7,7.2,7.5,6.2,10.8,19,20.7,10.5,31.8,30.1,27.7,39.8,38.4,3.1
20193,13.9,23.1,19.7,7.4,6.1,5.7,10.4,14.3,20,9.6,30.7,29.8,22.8,34.3,35.8,2.8
20195,13.6,24.6,20.3,7.4,6.2,5.8,10.3,16.2,20.1,9.5,30,31.2,22.1,36.2,36.4,2.8
20197,12.8,23.3,21,7.1,6.3,5.7,10.3,16.3,20,9.6,30.3,31.3,23.7,41.2,34.7,2.8
20199,12,25.1,19.7,7.4,6.5,6.2,10.5,16.3,20.6,10.5,29.7,30.7,23.1,40.6,35.9,3
20201,14,24.6,19.4,7.5,6.5,6,10.4,17.2,21.1,9.8,31.8,32.7,23.8,40.3,35.9,2.8
20203,17.1,23.1,18.2,6.8,6.4,6.3,10,15.9,19.1,11.1,33,31.8,25.8,40.9,34.1,3.1
20205,18.8,26.2,19.1,7.4,7,6.2,10.9,18.3,21.2,10.5,33,31,26.3,40.5,36.1,3.1
20207,16.3,25.3,18.7,7.4,7.7,6.6,10.9,19.6,21.2,10.5,31.9,32,27.8,38.4,36.4,3.3
20209,18.3,25.2,15.6,5.7,7.8,6.9,10.8,19.4,18.5,15.1,37.4,33.9,35.3,41.5,37.4,4.1
21001,23.9,29.3,14.4,7.5,9.8,7.3,11.1,19.9,27.3,12.1,37.8,32.5,28.3,37.3,44.7,3.7
21003,31.3,29.6,15,7.4,10,7.3,11.3,20.7,29,12.1,36.4,31.7,28.6,41.8,39.5,3.6
21005,11.2,28.7,16.1,7.5,9,6.7,11.3,20.6,28.4,11.4,32.9,29.9,26.5,38.1,39.2,3.3
21007,23.7,29.7,15,7.5,10.3,7.3,11.6,22.3,29.4,12.2,36.9,32.2,27.5,39.5,41,3.7
21009,25.7,29.9,14.7,7.4,10.1,7.5,11.4,18.9,28.6,12.3,38.4,33.3,27.6,40.7,42.4,3.9
21011,28,29.4,14.2,7.7,9,7.1,11.3,20.2,28.1,11.5,36.7,32.2,26.5,38.4,41.3,3.4
21013,25.8,33.1,14.1,7.4,13.1,8.8,12.1,25.4,29.7,14.3,40.8,33.6,31.5,44.2,42.5,4.7
21015,15.3,25.3,17.8,7.4,7.3,5.9,10.5,17.3,26.2,10.6,32,30,21.9,38.5,39,2.8
21017,16.6,28.8,14.8,7.3,9.6,7.1,11.2,19.4,27.5,12.4,34.7,30.7,28.4,40.5,40.1,3.6
21019,15.3,30.5,14.9,7.5,9.3,7,11.2,19.7,29,12,35.4,31.6,28.5,40.8,38,3.4
21021,18.2,28.2,15.2,7.4,8.6,6.6,11.1,18.2,27.1,11.5,34.1,31,24.9,38,39.8,3.3
21023,20.8,29.9,15.2,7.7,9.5,7.2,11.4,19.4,29.1,11.9,36,31.2,26.6,37.2,40.2,3.5
21025,29.7,31.5,14.2,7.5,12,8,12.2,24.4,30.9,13.1,38.7,33.8,31.1,43.1,42.8,4.2
21027,25.3,31.6,14.6,7.1,12.8,8.3,12,27.2,29.3,14,37,32.4,34.3,40.1,43.4,4.4
21029,17.2,28,15.8,7.5,8.7,6.6,11,19.6,26.7,11,32.8,31.4,24.8,38.1,42.3,3.2
21031,25,31.1,14.4,7.5,10.8,7.7,11.7,22,29.7,12.7,35.8,31.1,29.9,42.8,41.9,3.8
21033,19.9,28.6,14.7,7.4,9.3,6.8,11.3,20.7,27.9,11.9,35.5,31.4,26.9,38,40.8,3.4
21035,20.7,28.6,14.8,7.6,8.7,7.1,11.1,16.3,28.6,11.8,35.2,33.1,24.8,40.6,40.5,3.5
21037,14.2,26.4,17.5,7.6,7.1,6,10.4,14.9,25.9,10.3,33.2,30,20.5,35.5,37.2,2.8
21039,18.2,30.5,14.6,7.5,10,7.3,11.6,22.4,29.1,12.4,36.7,32.1,28.7,40.8,40.9,3.7
21041,21.9,30.4,15,7.4,10.6,7.6,11.5,22.2,28.7,12.9,37,33.2,29.6,40.4,45.1,3.9
21043,27.6,31.3,14.6,7.6,10.6,7.7,11.7,21.5,29.6,12.8,37.9,32.1,28.2,42.9,40.9,3.9
21045,25.8,32.8,14,7.3,13.8,9.1,12.4,25.7,30.9,14.2,37.8,32.3,33.5,41.4,45.9,4.9
21047,21.6,30.8,13.9,6.9,9.9,7.3,11.7,21.3,26.5,13.9,40,32,29.6,41.8,41.9,4
21049,20.5,29.2,16.2,7.5,8.9,6.7,11.3,19.6,27.8,11.6,35.7,31.5,25.5,40,41.8,3.3
21051,34.6,32.8,13.7,7.3,13.8,8.9,12.3,27.4,29.7,14.6,41.1,34.3,34.8,43.2,42.6,4.8
21053,24.5,31.1,14.5,7.6,11.7,8,12.2,23.1,30.4,13.1,38.3,31.5,29.7,39.6,41.4,4.2
21055,22,30.7,14.9,7.5,10.1,7.4,11.5,20.6,29.3,12.1,36.8,33.5,27.6,41,41.9,3.7
21057,35.2,31.1,13.8,7.4,11.6,8.1,11.9,23.1,29.5,13.3,39.2,32.3,30.8,42.8,42.8,4.2
21059,15.8,28.9,14.7,7.5,9,6.8,11,19.2,29.2,11.4,33.9,32.6,24.2,35.6,38.6,3.4
21061,28.7,29.6,14.6,7.3,10.8,7.6,11.5,23.2,29.7,12.3,36.3,31.6,29.8,42.7,43.7,3.8
21063,20.7,30.5,14.7,7.5,12.2,8.8,11.4,23,28.3,13.8,40.7,34,30.1,42.2,41.4,4.5
21065,38.4,31.1,14.3,7.4,12.1,8.1,11.8,25.1,29.9,13.2,38,32.7,31.2,42.2,42.1,4.1
21067,12,26.8,15.6,6.9,7.6,6.2,10.7,16.4,25.5,11.5,35.4,28.9,22.9,34.9,39.2,3.1
21069,25.9,30.9,14.2,7.4,11.4,7.8,11.9,24.2,29.6,13,35.7,31.4,31.2,41,43.3,4
21071,30.9,32.1,13.7,7.6,10.9,7.5,12,23.1,31.7,12.7,40.1,33.5,30.4,39.9,46.1,3.9
21073,15.9,27.8,14.9,7.5,7.6,6.3,10.7,15.9,26.6,11.1,33.9,29.7,22.6,37.6,41.1,3.1
21075,33,32.3,13,6.7,13.2,8.5,12.6,27.3,28.2,15.7,41.9,32.1,35.6,45.4,45.5,5
21077,22.1,29.5,15.2,7.4,9.5,7.2,11.2,20.4,28.4,12.2,36.2,31.8,28.1,40.3,45.1,3.5
21079,24.5,30.1,14.8,7.4,10.4,7.3,11.7,20.6,29.6,12.2,36,31.5,27.7,39.5,41.6,3.7
21081,21.5,28.8,15.2,7.5,9.4,6.7,11.4,21.8,28,11.2,36.5,31.1,28.8,37.8,42,3.2
21083,20.4,29.4,14.3,7.4,9.3,7,11.2,20.7,28.2,12.2,37.3,32.6,29.4,40.5,39.2,3.5
21085,30.8,29.9,14.8,7.5,10.9,7.8,11.5,21.2,27.8,12.5,38.4,33.9,29.2,42.2,41.6,3.9
21087,28.2,31.5,13.9,7.3,12.1,8.2,11.9,25.9,30.7,13.5,38.5,33.3,33.8,42,43.9,4.3
21089,21.2,30,16.3,7.6,9.6,7.1,11.7,19.9,29.1,11.7,34,30.6,26.6,43.8,40.1,3.5
21091,12.5,28.5,15.6,7.6,8.7,6.9,11,18.9,28,11.2,33.5,31.4,24.9,38.4,39.6,3.3
21093,18.8,28.2,14.5,7.1,8.4,6.7,11,17.4,26.6,12.1,34.9,31.2,24.9,38.9,41.3,3.3
21095,24.1,33.2,13.2,7.4,13.8,8.7,12.9,27.8,32.1,14.5,41.2,32.7,35.5,44.7,45.3,4.8
21097,18.9,29.1,15.2,7.4,9.1,6.8,11,20.6,27.9,11.5,35.6,31.5,27.4,40,41,3.4
21099,26.2,31.7,13.8,7.3,11.8,8,12.1,24,29.8,13.5,38.4,33.3,31.3,38.2,44.5,4.2
21101,24.5,27.6,15,7.5,7.6,6.2,10.9,17.2,27.5,11,35.5,31.7,25.5,40.3,42.4,3
21103,14.9,29.5,15,7.2,10.6,7.6,11.1,20.7,27.8,12.5,35.9,32,28.4,40.6,40.7,3.9
21105,19.5,29,14.8,7.3,9,6.8,11.3,20.2,28.2,11.7,37.9,32.1,26.7,40.8,42.3,3.5
21107,20.7,30.3,15,7.3,11.1,7.7,11.6,21.8,28.6,13.2,38.1,31.8,29.4,40.7,44.6,4
21109,29.5,31.9,14.2,7.2,13.7,8.8,12.2,28,30.8,13.9,39.6,33.9,34.3,41.9,42.3,4.6
21111,19.8,27.1,15.8,7.1,7.4,6.3,10.9,17,25.6,12,34.1,32.2,24.2,37.2,39.2,3.2
21113,14.6,27.3,15.3,7.6,7.4,6.3,10.5,14.8,26.9,10.5,33.5,30.8,21.6,36.7,37.5,3
21115,25.8,32,13.8,7.5,12.8,8.3,12.3,26.9,31,13.5,37.6,32.8,33.5,42.4,44.9,4.3
21117,7.4,25.4,17,7.6,7.4,6.1,10.6,15.6,26.8,10.4,33.2,32.6,22,34.7,38,2.9
21119,22.5,33.6,13.4,7.4,13.8,8.8,12.7,25.6,31.5,14.1,39.8,33.2,33.6,42.5,42.7,4.8
21121,36.1,32.2,13.2,7.6,11.8,8.2,12.2,22.8,30.6,13.2,41.2,34.1,30.6,40.6,42.2,4.3
21123,19.8,31.7,14.3,7.4,11.6,7.8,12.2,24.6,30.6,13,35,31.5,32.1,42.3,44.5,4
21125,20,29.6,14.1,7.4,10.7,7.7,11.4,21.3,28.9,12.6,38.3,34.9,29.2,41.1,41,3.9
21127,30.9,30.5,14.2,7.5,11.3,8,11.7,22.1,29.5,12.9,38.5,32.6,29.9,39.7,42.4,4.1
21129,37.6,33.6,14,7.3,14.7,9.6,12,29,29.9,16,41.3,33.8,35.9,43.3,43.2,5.2
21131,25.8,32.2,14,7.6,12.3,8.5,11.9,23.3,30.5,13.8,40.9,33.4,31.8,43.7,40.5,4.5
21133,34.1,31.5,13.5,7.8,10.6,7.8,11.7,21.2,31.7,12.7,39.9,34.3,28.3,40.6,43.8,3.9
21135,30.1,32.2,13.8,7.4,13,8.8,12.2,26.3,30.2,14.1,40.4,33.2,34.1,46.3,42.9,4.6
21137,27.3,29.9,14.8,7.5,10.5,7.4,11.5,20.5,29,12.3,37.5,31.7,27.3,40.2,41,3.8
21139,20,29.1,15.1,7.7,8.8,7,11,19.4,28.7,11.5,35.8,32.1,24.9,41.1,40.2,3.3
21141,21,28.9,15,7.4,9.2,7,11.3,17.8,27,12.1,37.6,32.2,26.7,40.2,40.1,3.5
21143,15.1,27.6,16.3,7.2,8.9,7.2,10,18.4,24.7,12.1,35.7,31.3,24.9,38.3,41.5,3.5
21145,22.6,30,14.5,7.3,9.7,7.1,11.3,19.7,28,12.3,36.8,31.9,26.8,41.6,41.6,3.7
21147,34.3,32.6,13.5,7.4,13.5,9.4,12.2,25.2,29.7,15.1,41.3,34.7,34.2,43.2,45.4,5.1
21149,22.7,28.8,15.9,7.5,9,6.7,11,19.9,28.1,11.3,35.5,31.5,26,39.8,40.9,3.2
21151,13.5,27.8,15.5,7.5,8.5,6.6,11.1,17.7,26.9,11.1,34,31.6,24.6,35.9,43.6,3.2
21153,36.5,33.4,13,7.4,14.5,9.3,12.3,28.5,30.6,15.1,40.4,34.1,36.6,44.8,43.9,5.1
21155,25.4,30.4,15,7.3,10.5,7.4,11.8,22.6,28.8,12.9,36.7,32,29.5,41.1,43,3.9
21157,12.8,27.9,15.6,7.5,9,6.7,11.1,19,29,10.9,34.3,31.5,25.6,38.5,37.6,3.3
21159,33.3,32.3,13.3,7.2,14.2,9.3,12.4,29.5,29.8,15.3,39,32.3,36.8,43.3,46,5
21161,21.9,30.2,14.5,7.4,10.2,7.3,11.8,22.5,28,12.2,37,32.1,28.5,40,43.9,3.8
21163,13.3,28.2,15.7,7.4,8.6,6.6,11,19.3,27.8,11.2,34.4,31,25.5,37.8,40.2,3.2
21165,28.7,32.1,14.3,7.4,12.1,8.1,11.9,25.4,29.8,13.4,37,32.4,31.8,40.8,42.7,4.2
21167,21.2,27.5,15.6,7.5,8.6,6.6,11,17.1,27.1,11,34,31.6,24.5,38.4,39.9,3.2
21169,16.2,30.6,14.6,7.5,10.9,7.4,11.8,24.6,29.4,12.6,36.4,32.2,30.7,41.7,41.7,3.8
21171,27,29.7,14.4,7.5,10.2,7.3,11.4,22.2,28.6,12.2,36.8,32.2,29.7,39.4,41.1,3.7
21173,24,30.3,14.7,7.4,10.5,7.3,11.7,21.7,29.7,12.1,36.8,32.3,29.2,42.3,41.7,3.7
21175,24.8,30.4,14.1,7.4,11.5,8.1,11.6,24.1,28.2,13,39.1,31,31.2,38.7,44,4.1
21177,20.9,30.6,14.5,7.6,10.2,7.4,11.5,21.8,29.5,12.5,36.7,31.4,27,41.4,42.9,3.7
21179,18.5,27,16.3,7.6,7.6,6.1,10.7,16,26.4,10.4,33.3,30.4,22.8,34.4,38.1,2.9
21181,26.1,29.9,15.3,7.4,10.6,7.6,11.5,21.5,29.1,12.4,37,32.5,28.9,40.2,41.8,3.8
21183,19.2,30,14.6,7.4,10.3,7.2,11.7,21.9,29,11.9,35.8,31.2,29.1,40.3,40.7,3.6
21185,10.4,24.1,16.9,7.6,5.6,5.2,9.7,12.6,24.5,9,31.2,29.7,18.4,34.2,36.1,2.3
21187,19.3,28.5,15.1,7.5,9.8,7,11.4,21.3,28.3,11.6,34.6,32.1,28.6,38.8,40.8,3.5
21189,30.6,31.9,14.1,7.4,12.3,8.2,11.8,25.6,30,13.7,39,33.8,31.8,41.2,42.5,4.3
21191,22.7,29.6,15.8,7.5,10.3,7.5,11.4,21.1,28.5,12.1,35.7,31.4,27.7,39.9,42.8,3.7
21193,27.8,32.2,14,7.6,11.5,8,12,22.4,30.3,12.8,39.8,32.8,29.2,41,41.8,4.1
21195,19.4,33,13.9,7.6,11.7,7.8,12.1,25.5,30.9,12.9,39.6,35.3,32.7,41.2,46.1,4
21197,27.3,30,14.4,7.7,9.9,7.3,11.6,21.2,29.5,12,35.4,31.6,28.5,39.7,40,3.6
21199,28.6,30.3,14.5,7.4,11.2,7.8,11.7,23.4,30.4,12.9,36,33.8,29.5,39.3,41.8,4
21201,24,31.2,14.8,7.4,11.8,8,12.1,24.4,30,13.2,37.6,33.2,31.5,40.8,42.4,4.1
21203,19,31.7,14.1,7.4,12.5,8.2,12.3,26,30.4,13.3,37.3,32.1,33.7,40.5,42.7,4.2
21205,26.8,31.5,14.9,7.6,11,8,11.7,20.8,30,13.2,36.4,31.7,29.6,41.5,41.7,4.1
21207,26.9,31.8,13.9,7.3,13.2,8.5,12.5,25.6,30.7,13.7,36.8,32.7,34.2,40,43.8,4.5
21209,14,27.1,15.9,7.4,7.5,6.2,10.6,15.8,26.4,10.5,34.1,32.3,23.1,36.4,40.8,3
21211,14.4,26.7,15.9,7.3,7.4,6,10.5,15.7,25.7,10.5,32.6,29.9,24.2,36.1,39.1,2.9
21213,15.8,28.4,15.4,7.2,8.7,6.5,11.2,19,27.5,11.6,35.2,31.4,25.7,41,41.7,3.4
21215,16.1,27.5,15.8,7.5,8.7,6.6,11.1,19.1,27.6,10.8,33.3,31.2,25,36.9,40.2,3.1
21217,17.9,28.4,14.8,7.4,9.4,7,11.3,20.5,27.6,11.8,34.7,31.5,27.1,38.2,41.5,3.4
21219,21.7,30.5,14.1,7.1,11.4,8.2,11.8,23.2,28.6,13.7,37,32,30.6,39.6,43.1,4.3
21221,23.4,29,14.4,7.4,10.1,7.4,11.4,19.6,27.8,12.5,36.9,32.5,26.3,40.3,41.4,3.7
21223,16.9,28.4,15.4,7.5,9,6.7,11.1,19.7,27.7,11.2,35.1,32.3,26.3,38.6,39.7,3.2
21225,19.5,29.8,14.7,7.3,10.2,7.1,11.7,23.7,28.7,12.2,36.9,31.7,30.1,38.9,41.4,3.6
21227,16.2,27.8,14.7,7.3,8,6.6,10.6,15.3,25.4,12.1,33.8,32.3,23.7,36.3,38.9,3.3
21229,20.9,28.5,15.5,7.3,9,6.9,11,17.9,27.1,11.8,36.5,32.3,25.6,37.4,39.1,3.4
21231,29.8,31.9,13.6,7.3,13,8.6,12.1,25.9,29.9,14.2,38.2,32.7,34.6,42.1,42.4,4.5
21233,25.5,30.7,15,7.3,10.5,7.5,11.4,22.9,28.6,12.8,36.3,31.9,30,38.2,43.6,3.8
21235,22.1,31.2,13.9,7.8,10.4,7.5,11.9,22,29.6,12.4,37.7,31.6,27.9,41.4,43,3.7
21237,41.1,34.5,12.5,7.4,16.3,10,13.2,31,32.6,16.1,42.1,33.6,38.3,44.7,45.4,5.6
21239,16.1,26.2,15.8,7.5,6.6,5.9,10.2,12,25.7,10,31.9,30.6,20,35.1,35.9,2.7
22001,18.9,27.5,18.7,6.9,8.9,7.1,10.9,20.8,28.4,12.4,39.1,33.6,31.4,36.8,38,4.1
22003,24,27.4,19.8,6.6,9.1,7.3,10.4,21.2,28.1,13.2,38.6,33.2,30.3,40.9,39.4,4.2
22005,14.5,25.5,21.6,6.5,6.8,6,9.9,16.4,25.9,11.2,33.9,32.5,24.6,36.8,39.8,3.2
22007,20.1,28.1,18.1,6.4,9.5,7.1,11.4,23.5,29.2,13.7,37.9,33.8,33.1,41.2,39.5,4.3
22009,24.6,30.4,17.9,6.6,10.9,8.1,11.8,24.9,30.4,15,43.2,33.8,36.4,45.8,41.4,5
22011,14.9,27.5,20.3,7,8.5,6.7,10.6,21.3,29.7,11.8,35.3,32.7,27.7,36.8,36.7,3.7
22013,30.8,30.2,15.6,6.1,10.6,7.7,11.7,26.8,28.6,16.3,42.8,33.1,38.1,46.6,45.3,5.2
22015,15,27.5,18.6,6.8,7.2,6.1,10.4,18.2,27.3,12,34.2,30.6,28.2,44.7,42.9,3.5
22017,23,28.6,16.2,6,7.8,6.4,10.7,20.5,25.1,14.9,39.9,34.3,30.4,45.9,40,4.3
22019,14.6,27.3,18.7,6.7,7.7,6.4,10.6,18.8,29.4,13.4,37.7,31.7,28.9,43,39.4,3.6
22021,25.2,29.5,18.4,6.8,10.1,7.6,10.8,24,28.5,13.9,38.7,33.3,33,39.1,41.6,4.5
22023,20,28.2,20.7,7.2,8.4,6.9,10.5,20.1,30.8,11.7,34.5,33.6,28.3,39.8,38.5,3.6
22025,26.8,27.9,18.6,6.5,9,7.2,10.5,20.6,27.2,13.7,40.5,32.9,31.1,42.7,42.3,4.3
22027,28.6,30.9,16.2,5.9,11.9,8.7,11.5,27.8,25.8,17.9,44.6,33.5,39.6,45.1,47.9,5.9
22029,22.9,30.3,16.8,6.3,10.2,7.7,11.5,24.3,28.8,15.4,43.2,33.1,36.4,42,43.8,5
22031,17.7,28.4,17.9,6.3,8.5,6.9,11,20.2,27.1,13.5,40.3,33.3,30.2,40,42.9,4.2
22033,15.5,26,19.6,6.3,6.7,5.8,10.3,16.6,25.9,12.7,36.1,33.6,27.4,37.9,43,3.7
22035,43.5,31.6,15,5.3,12.4,9.2,12,28.4,25.3,20.4,51.4,34.8,41.8,51.3,48.4,6.9
22037,21.1,26.7,18.9,6.2,7.5,6.6,10.1,19.5,24.9,13.2,39.1,32.2,28.8,40.3,43.9,3.9
22039,29.3,30.5,17.2,6.6,11.4,8.5,11.6,25.8,29.4,15.6,41.8,34.2,37.1,46.3,43,5.2
22041,31.1,29.4,17.2,6.5,10.4,7.6,11.4,24.5,28.9,14.7,38.6,32.9,35.1,45.1,41.8,4.8
22043,20.7,28.7,18.9,6.7,9.6,7.6,10.3,23.2,28.5,13.2,38.6,34.3,33.2,38.8,42.6,4.2
22045,20.2,28.6,18.3,6.3,9.4,7.3,11.4,22.2,28.8,14.4,39.3,33.1,32.8,43.4,40.9,4.5
22047,19.5,28,18.1,5.9,8.4,6.7,11,22.1,25.9,14.1,40.8,32.4,33.3,45.7,43.1,4.2
22049,25.8,29.1,17.9,6.6,9.7,7.4,11.2,23.6,28.6,14.1,38.5,32.2,33.9,40.6,41.7,4.5
22051,15.2,25.7,19.6,6.3,7.5,6.3,10.4,17.3,27.6,12.7,35.4,33.6,29.1,39.7,41.5,3.6
22053,20.8,27.9,20.6,6.9,8.1,6.6,10.6,19.6,29.5,11.8,36.1,32.8,29.3,42.3,38.5,3.7
22055,12.1,26.1,20.1,6.7,7.5,6.4,10.2,17.5,27.8,12,36.7,31.5,26.4,34.7,38.1,3.7
22057,19.5,27.5,19.6,6.8,9.1,7.1,10.8,21.9,30.5,12.7,38.8,34.8,31.2,42.7,42.3,4
22059,14.9,27.4,19.8,6.8,8.8,7,10.1,21.7,28.6,12.2,36.7,33,30.1,39.9,40.3,3.8
22061,20.1,28.6,16,6.5,8.6,7,11.1,20.6,28.2,14.2,39.7,33.1,30.5,42,43.7,4.4
22063,14.9,27.3,20.2,7,7.7,6.4,10,18.1,29.3,11,33.2,32.3,28.1,37.2,38.4,3.3
22065,31.5,31.5,14.7,5.6,11.5,8.6,12.2,25.8,27.1,18.5,45.6,33.4,39,47.4,47.1,6.2
22067,30.5,31.8,16.5,6.1,10.6,7.8,12.1,25.9,27.7,16.1,44.5,33.8,38.3,44.7,46.3,5.2
22069,21.1,28.9,17,6.3,9.1,7.3,11.4,22.2,27.3,14.7,40.7,32.3,33.6,45,40.8,4.6
22071,24.4,25.4,19.8,5.5,6.8,6.1,11,17.5,26,13.6,36.7,31.8,26.6,38.1,39.4,4.2
22073,25.3,28.1,17.3,6.5,8.5,7,11.1,18.9,26,13,36.6,33.3,29.3,42.1,40.9,4.1
22075,15.6,26.7,18.8,6.6,7.7,6.5,10.2,20,26.8,12.7,36.8,32.6,28.8,39.8,39.8,3.7
22077,23.9,28.3,18.9,6.3,9.1,6.9,11.2,22.2,28.4,13.6,38.5,32.6,33,42.3,42.2,4.2
22079,17.2,27.9,18.7,6.5,8,6.4,10.9,20.4,28.6,13.7,38.3,33,29.8,42,41.8,3.9
22081,28.1,29.7,16.9,6.2,9.6,7.3,11.4,23.6,28,14.9,39.3,33.3,35.1,46.4,45.4,4.6
22083,23.5,29.5,17.1,6.4,9.9,7.6,11.3,23.4,28.1,14.8,41.3,32.9,34.8,43.3,41.4,4.7
22085,19.5,28.7,18.8,6.9,9.5,7.6,11.5,23.2,29,14,38.8,33.3,33,46.4,41.1,4.4
22087,23.1,28,17.9,6.5,9.1,7.2,11.3,22.4,31.2,14.1,37.5,34.1,33.3,44.1,40.9,4.2
22089,13.6,25.9,20.6,6.7,6.5,5.9,10.4,15.6,28.2,11,35.9,31.7,24.7,37.3,39.7,3.3
22091,27.6,29.3,16.4,5.9,9.2,7.1,11.5,22.6,26.5,15.2,43.1,32.9,35,46.3,43.2,4.7
22093,18.1,27.2,18.4,6.1,7.4,6.1,11,19.3,25.9,13.5,39.8,32.8,29.4,43.9,44.3,3.9
22095,20.6,27.7,16.4,5.6,8,6.6,11.2,19.9,24.9,14.8,41.6,32.2,32,43.8,44.9,4.4
22097,22.7,28.7,16.7,6.2,9.5,7.4,11.5,23.2,29,15,41.2,33.1,34.6,48.4,40.9,4.7
22099,15.5,27.5,19.6,6.4,8.6,6.8,10.6,21.2,26.8,13.1,38.1,31.9,30.6,40.9,42.3,4
22101,24,29.3,18,6.1,10.2,7.6,11.4,24.8,27.8,15.1,38.7,32.7,34.8,44.6,44.4,4.7
22103,11.6,26.3,20.1,7,7.4,6.2,9.8,16,30.9,11,32.9,32,26.2,35.1,39.6,3.3
22105,20.1,30.1,18,6.6,8.2,6.8,10.8,19.2,28.9,13,38.9,31.2,28.2,42.3,39.2,3.9
22107,32.6,30.5,15,5.6,11.6,8.2,12.4,28.6,27.8,17.8,45,33.1,41.9,46.6,46.7,5.8
22109,16.6,26,19.3,6.9,7.8,6.8,10.7,19,27.9,12.1,38.5,33.4,29.8,40.5,42.7,3.8
22111,18.5,28.5,19.2,6.7,9.1,7.2,11.1,22.1,29,13.6,39.1,32.1,31.7,43.9,41.2,4.2
22113,17.9,27.7,19.7,6.8,8.6,6.9,10.5,20.4,29.5,12.6,37,34.7,30.3,39.1,38.7,3.8
22115,19.4,27.5,19.6,6.9,8,6.9,10.2,18.7,28.2,12.3,34.2,32.7,28.6,39.5,42.3,3.7
22117,24.5,30,17.6,6.6,8.9,7.5,11,21.3,29.2,14.8,40.1,33.9,31.6,43.3,42.4,4.5
22119,25.3,30.7,16,6.4,10.3,7.6,11.6,24.9,29.2,15.5,42.9,33.3,35.1,45.7,42.2,4.9
22121,14.4,27,18.7,6.1,7.6,6.3,10.8,19.8,26.2,13.1,37,30.9,30.3,40.6,41.9,3.9
22123,27.3,30.1,18.1,6.9,10.2,7.6,11.3,25.6,30.5,13.4,38.5,33.1,34.7,41,39.6,4.3
22125,18.9,24.9,20.6,6.1,6.7,6.4,9.4,18,23.1,13.1,40.1,32.5,26.5,40.4,41.4,3.6
22127,21.5,28.3,18.3,6.4,9.3,7.4,10.7,22.7,27.4,13.9,40.8,32.4,33.2,43.6,43.1,4.3
23001,19.6,25.6,17.8,7.3,7.5,6.1,12.5,16.4,30,9.4,28,29.6,22.3,36.4,37.8,3
23003,24.3,30,17,7.3,8.5,7,13.1,18.9,26.4,10,31.5,28.9,26.6,41.7,39.1,3.3
23005,9.2,24.3,19.3,7.4,6.1,5.6,11.7,12.5,25.7,7.4,25.9,29.1,18.1,29.4,30.9,2.7
23007,14,25.3,19.9,7.4,6.8,6,12.1,16.1,28,8.2,25.8,28.2,22.6,33.4,37.1,2.8
23009,8,24.9,19.1,7.5,6.3,6,11.6,13.6,25.6,7.5,25.7,27.6,18.5,28.3,31.1,2.8
23011,22.7,27.1,18.4,7.4,7.8,6.5,12.3,16.3,27.2,8.6,28.4,27.7,22.4,33.6,35.8,3.1
23013,18.3,26.2,19.3,7.5,6.3,5.7,11.4,12.8,25.6,7.3,25.5,28.9,17,27.9,31,2.8
23015,12.2,24.6,17.5,7.4,6.6,6,11.9,15.6,26.1,7.6,24.5,26.8,20.4,31.8,31.5,2.8
23017,16.2,26.3,18.5,7.1,8.6,6.8,12.7,20.2,27.4,9.1,29.5,27.1,26.6,36.7,34.3,3.4
23019,17.7,27.5,16.5,7.8,7.4,6.1,13.7,17.7,30.2,8.8,29.9,29.5,23.3,38.8,36.3,2.9
23021,20.9,27.8,17.4,7.3,7.8,6.6,12.5,15.8,26.7,8.9,28.8,31.1,23.5,35.8,35.5,3.2
